CANCER_TYPE	DNDS_HYPER_SCORE	DNDS_NORMAL_SCORE	FRACTION_DRIVERS_CLONAL	GENE	IS_RELATED	N_MISSENSE_DRIVER	N_PHASE_CIS	N_PHASE_TRANS	N_TRUNCATING_DRIVER	N_DRIVER
Small Bowel Cancer				SH2D1A						
Small Bowel Cancer				NTRK1						
Small Bowel Cancer				TBX3					2.0	
Small Bowel Cancer				UPF1						
Small Bowel Cancer				NTRK2						
Small Bowel Cancer				CD79B						
Small Bowel Cancer				CD79A						
Small Bowel Cancer				STAT3						
Small Bowel Cancer				ALOX12B						
Small Bowel Cancer				ERCC2						
Small Bowel Cancer				KDR						
Small Bowel Cancer				SRC						
Small Bowel Cancer			1.0	ERCC3		1.0			1.0	2.0
Small Bowel Cancer				SF3B1						
Small Bowel Cancer				ATRX						
Small Bowel Cancer				RAD51C						
Small Bowel Cancer				MYC						
Small Bowel Cancer				VHL					1.0	
Small Bowel Cancer				IL10						
Small Bowel Cancer				GNAS						
Small Bowel Cancer			0.3333333333333333	SOX9					6.0	
Small Bowel Cancer				RHEB						
Small Bowel Cancer			0.25	PPP2R1A		3.0			1.0	4.0
Small Bowel Cancer				WT1						
Small Bowel Cancer			1.0	SPEN					5.0	
Small Bowel Cancer				BIRC3						
Small Bowel Cancer				MAP2K2						
Small Bowel Cancer				MAP2K1						
Small Bowel Cancer			0.0	TOP1					1.0	
Small Bowel Cancer				MAP2K4						
Small Bowel Cancer				YES1						
Small Bowel Cancer			0.5	ANKRD11					3.0	
Small Bowel Cancer				MAPKAP1						
Small Bowel Cancer				TERT						
Small Bowel Cancer				MALT1						
Small Bowel Cancer			1.0	KMT2C					6.0	
Small Bowel Cancer			0.9	KMT2B		1.0			11.0	12.0
Small Bowel Cancer			0.3333333333333333	KMT2A					3.0	
Small Bowel Cancer				SMARCB1						
Small Bowel Cancer				SPOP						
Small Bowel Cancer				MSI2						
Small Bowel Cancer				MSI1						
Small Bowel Cancer				ZRSR2						
Small Bowel Cancer				TP53BP1						
Small Bowel Cancer				EPCAM						
Small Bowel Cancer			1.0	INPPL1					8.0	
Small Bowel Cancer				INSR						
Small Bowel Cancer			1.0	CASP8					2.0	
Small Bowel Cancer				BCL6						
Small Bowel Cancer				BCL2						
Small Bowel Cancer				BCL2L1						
Small Bowel Cancer				PLK2						
Small Bowel Cancer				AKT1		1.0				
Small Bowel Cancer				AKT2						
Small Bowel Cancer				AKT3						
Small Bowel Cancer				NKX2-1						
Small Bowel Cancer				EIF1AX						
Small Bowel Cancer				INPP4B					1.0	
Small Bowel Cancer				INPP4A						
Small Bowel Cancer				NTRK3						
Small Bowel Cancer				PTP4A1						
Small Bowel Cancer				LYN						
Small Bowel Cancer				SUZ12						
Small Bowel Cancer				NUF2						
Small Bowel Cancer				NEGR1						
Small Bowel Cancer			1.0	SMAD2					1.0	
Small Bowel Cancer			0.0	PMS1					1.0	
Small Bowel Cancer			0.0	PMS2					2.0	
Small Bowel Cancer			0.0	RAF1		1.0				
Small Bowel Cancer			0.6666666666666666	KRAS		3.0				
Small Bowel Cancer				SOCS1						
Small Bowel Cancer				MST1R						
Small Bowel Cancer				XIAP						
Small Bowel Cancer				GSK3B						
Small Bowel Cancer				EGFL7						
Small Bowel Cancer			0.75	FAT1					5.0	
Small Bowel Cancer				KDM5A						
Small Bowel Cancer				KDM5C		1.0				
Small Bowel Cancer			0.0	HLA-B		1.0			2.0	3.0
Small Bowel Cancer			0.3333333333333333	HLA-A					5.0	
Small Bowel Cancer				NFKBIA						
Small Bowel Cancer				EED						
Small Bowel Cancer				PREX2						
Small Bowel Cancer			0.8	ASXL1				1.0	6.0	
Small Bowel Cancer				FAM175A						
Small Bowel Cancer				ASXL2						
Small Bowel Cancer				PIK3R3						
Small Bowel Cancer			0.0	PIK3R2		1.0				
Small Bowel Cancer				PIK3R1		1.0			1.0	2.0
Small Bowel Cancer				PTPRD						
Small Bowel Cancer				MYD88						
Small Bowel Cancer				STAG2						
Small Bowel Cancer			0.6666666666666666	RNF43					6.0	
Small Bowel Cancer				HIST1H2BD						
Small Bowel Cancer				DCUN1D1						
Small Bowel Cancer			0.0	RECQL					2.0	
Small Bowel Cancer				RAD21						
Small Bowel Cancer			1.0	RHOA		1.0				
Small Bowel Cancer				FGF4						
Small Bowel Cancer				FGF3						
Small Bowel Cancer				ETV1						
Small Bowel Cancer				PRDM14						
Small Bowel Cancer				ETV6						
Small Bowel Cancer				MPL						
Small Bowel Cancer				TNFAIP3						
Small Bowel Cancer				BMPR1A						
Small Bowel Cancer				AGO2						
Small Bowel Cancer				RFWD2						
Small Bowel Cancer				EPHA7					1.0	
Small Bowel Cancer				RAD51L1						
Small Bowel Cancer				EPHA5						
Small Bowel Cancer				RAD51L3						
Small Bowel Cancer			0.0	EPHA3					2.0	
Small Bowel Cancer			0.0	MUTYH					1.0	
Small Bowel Cancer				ABL1						
Small Bowel Cancer				IKZF1						
Small Bowel Cancer			1.0	NCOR1		1.0				
Small Bowel Cancer				TP63						
Small Bowel Cancer				DROSHA						
Small Bowel Cancer			1.0	RASA1		1.0			1.0	2.0
Small Bowel Cancer				POLD1						
Small Bowel Cancer				FGF19						
Small Bowel Cancer				MAPK1						
Small Bowel Cancer			1.0	KDM6A					1.0	
Small Bowel Cancer			0.0	NBN					1.0	
Small Bowel Cancer				DUSP4						
Small Bowel Cancer				PDCD1						
Small Bowel Cancer			0.0	PTPRT		1.0			2.0	3.0
Small Bowel Cancer			1.0	BCOR					1.0	
Small Bowel Cancer				HIST1H1C						
Small Bowel Cancer				DICER1					1.0	
Small Bowel Cancer				SOS1						
Small Bowel Cancer				WWTR1						
Small Bowel Cancer				ID3						
Small Bowel Cancer				MET						
Small Bowel Cancer				STAT5A						
Small Bowel Cancer				NKX3-1					1.0	
Small Bowel Cancer			0.42857142857142855	CIC					8.0	
Small Bowel Cancer				MYCL1						
Small Bowel Cancer				ACVR1						
Small Bowel Cancer			0.0	LATS2					1.0	
Small Bowel Cancer				LATS1						
Small Bowel Cancer				ELF3						
Small Bowel Cancer				RAB35						
Small Bowel Cancer			1.0	BCL2L11					1.0	
Small Bowel Cancer				NRAS						
Small Bowel Cancer			0.6666666666666666	MLH1		3.0			1.0	4.0
Small Bowel Cancer				GLI1						
Small Bowel Cancer			1.0	DNMT3B					1.0	
Small Bowel Cancer				NF2						
Small Bowel Cancer				TRAF2						
Small Bowel Cancer				DNMT3A					1.0	
Small Bowel Cancer				RRAGC						
Small Bowel Cancer				PIM1						
Small Bowel Cancer				TMPRSS2						
Small Bowel Cancer				AR						
Small Bowel Cancer				RTEL1						
Small Bowel Cancer				NPM1						
Small Bowel Cancer				BCL10						
Small Bowel Cancer				DIS3						
Small Bowel Cancer			0.2	PTPRS					8.0	
Small Bowel Cancer			0.5	GRIN2A					2.0	
Small Bowel Cancer			0.3333333333333333	BRAF		5.0				
Small Bowel Cancer				GNA11						
Small Bowel Cancer				SDHA						
Small Bowel Cancer				PDPK1						
Small Bowel Cancer			0.0	BAP1		1.0			2.0	3.0
Small Bowel Cancer				SDHB						
Small Bowel Cancer				SDHD						
Small Bowel Cancer				SH2B3						
Non-Small Cell Lung Cancer				TAP1						
Non-Small Cell Lung Cancer				ERRFI1		1.0			1.0	2.0
Non-Small Cell Lung Cancer				STK19						
Non-Small Cell Lung Cancer				CRKL						
Non-Small Cell Lung Cancer			0.6666666666666666	STK11		4.0			12.0	16.0
Non-Small Cell Lung Cancer			0.5	MEN1					4.0	
Non-Small Cell Lung Cancer			0.5	B2M		1.0			6.0	7.0
Non-Small Cell Lung Cancer				TAP2						
Non-Small Cell Lung Cancer			0.0	PMAIP1					1.0	
Non-Small Cell Lung Cancer				CDC73					2.0	
Non-Small Cell Lung Cancer			0.3333333333333333	PIK3CA		14.0				
Non-Small Cell Lung Cancer				PIK3CB						
Non-Small Cell Lung Cancer				PIK3CD						
Non-Small Cell Lung Cancer				PIK3CG						
Non-Small Cell Lung Cancer				IGF1R						
Non-Small Cell Lung Cancer				WHSC1L1						
Non-Small Cell Lung Cancer				NUP93						
Non-Small Cell Lung Cancer				TCEB1						
Non-Small Cell Lung Cancer				PIK3C2G						
Non-Small Cell Lung Cancer				CSF3R						
Non-Small Cell Lung Cancer				PIK3C3						
Non-Small Cell Lung Cancer				GATA2						
Non-Small Cell Lung Cancer			1.0	GATA3					1.0	
Non-Small Cell Lung Cancer				GATA1						
Non-Small Cell Lung Cancer				CCND1						
Non-Small Cell Lung Cancer				MAX					1.0	
Non-Small Cell Lung Cancer				CCND3						
Non-Small Cell Lung Cancer				CCND2						
Non-Small Cell Lung Cancer			0.0	ERBB2		5.0				
Non-Small Cell Lung Cancer			0.5	PTEN		1.0			4.0	5.0
Non-Small Cell Lung Cancer				NTHL1						
Non-Small Cell Lung Cancer			0.0	CTCF					1.0	
Non-Small Cell Lung Cancer				IL7R						
Non-Small Cell Lung Cancer			0.0	CDKN1B					1.0	
Non-Small Cell Lung Cancer				CDKN1A						
Non-Small Cell Lung Cancer				RIT1		1.0				
Non-Small Cell Lung Cancer				TRAF7						
Non-Small Cell Lung Cancer				XPO1						
Non-Small Cell Lung Cancer				CSDE1						
Non-Small Cell Lung Cancer				MST1						
Non-Small Cell Lung Cancer				SOX17					1.0	
Non-Small Cell Lung Cancer				JAK2		1.0				
Non-Small Cell Lung Cancer				JAK3						
Non-Small Cell Lung Cancer			0.25	NF1		3.0			8.0	11.0
Non-Small Cell Lung Cancer			0.0	JAK1					3.0	
Non-Small Cell Lung Cancer				FAM123B						
Non-Small Cell Lung Cancer				TMEM127					1.0	
Non-Small Cell Lung Cancer			0.0	BLM					1.0	
Non-Small Cell Lung Cancer				PPARG						
Non-Small Cell Lung Cancer				HIST2H3D						
Non-Small Cell Lung Cancer				HIST2H3C						
Non-Small Cell Lung Cancer				RPS6KA4						
Non-Small Cell Lung Cancer			0.0	CBL					1.0	
Non-Small Cell Lung Cancer				PRDM1					2.0	
Non-Small Cell Lung Cancer			0.0	EIF4A2		1.0				
Non-Small Cell Lung Cancer			0.0	MAP3K1		2.0			2.0	4.0
Non-Small Cell Lung Cancer				SESN1						
Non-Small Cell Lung Cancer				SESN2						
Non-Small Cell Lung Cancer				SESN3					1.0	
Non-Small Cell Lung Cancer			1.0	SMAD4		2.0			2.0	4.0
Non-Small Cell Lung Cancer				RET		1.0				
Non-Small Cell Lung Cancer				SMAD3					1.0	
Non-Small Cell Lung Cancer				SMO						
Non-Small Cell Lung Cancer			0.0	POLE		2.0				
Non-Small Cell Lung Cancer				REL						
Non-Small Cell Lung Cancer				FH						
Non-Small Cell Lung Cancer				PARK2						
Non-Small Cell Lung Cancer			0.0	TSC2					3.0	
Non-Small Cell Lung Cancer				TSC1						
Non-Small Cell Lung Cancer				NCOA3						
Non-Small Cell Lung Cancer			0.0	RBM10		1.0			6.0	7.0
Non-Small Cell Lung Cancer				INHA						
Non-Small Cell Lung Cancer				RXRA						
Non-Small Cell Lung Cancer				PRKAR1A						
Non-Small Cell Lung Cancer				YAP1						
Non-Small Cell Lung Cancer				ALK						
Non-Small Cell Lung Cancer				ARID5B						
Non-Small Cell Lung Cancer				LMO1						
Non-Small Cell Lung Cancer				FOXO1						
Non-Small Cell Lung Cancer			0.5	PBRM1		1.0			3.0	4.0
Non-Small Cell Lung Cancer				PRKD1						
Non-Small Cell Lung Cancer				CDC42						
Non-Small Cell Lung Cancer				H3F3B						
Non-Small Cell Lung Cancer				FLCN					5.0	
Non-Small Cell Lung Cancer			0.5	EGFR		9.0				
Non-Small Cell Lung Cancer				HNF1A					2.0	
Non-Small Cell Lung Cancer				CTNNB1		1.0				
Non-Small Cell Lung Cancer				PLCG2						
Non-Small Cell Lung Cancer				ERF						
Non-Small Cell Lung Cancer				ERG						
Non-Small Cell Lung Cancer				MITF					1.0	
Non-Small Cell Lung Cancer				RPTOR						
Non-Small Cell Lung Cancer				MYOD1						
Non-Small Cell Lung Cancer				CDK12					1.0	
Non-Small Cell Lung Cancer				KLF4						
Non-Small Cell Lung Cancer				PGR						
Non-Small Cell Lung Cancer				CXCR4						
Non-Small Cell Lung Cancer				RYBP						
Non-Small Cell Lung Cancer				STAT5B						
Non-Small Cell Lung Cancer				MDC1						
Non-Small Cell Lung Cancer				SUFU						
Non-Small Cell Lung Cancer				HGF						
Non-Small Cell Lung Cancer				PHOX2B						
Non-Small Cell Lung Cancer				HOXB13						
Non-Small Cell Lung Cancer				E2F3						
Non-Small Cell Lung Cancer				CALR						
Non-Small Cell Lung Cancer				MAP3K13						
Non-Small Cell Lung Cancer				MAP3K14						
Non-Small Cell Lung Cancer			1.0	CREBBP					4.0	
Non-Small Cell Lung Cancer				SMARCD1						
Non-Small Cell Lung Cancer				SPRED1					1.0	
Non-Small Cell Lung Cancer				FAM58A						
Non-Small Cell Lung Cancer				VTCN1						
Non-Small Cell Lung Cancer			0.0	ARAF		1.0				
Non-Small Cell Lung Cancer				IKBKE						
Non-Small Cell Lung Cancer				FGFR4						
Non-Small Cell Lung Cancer				RARA						
Non-Small Cell Lung Cancer			0.3333333333333333	NFE2L2		7.0				
Non-Small Cell Lung Cancer				CBFB					1.0	
Non-Small Cell Lung Cancer				CDH1						
Non-Small Cell Lung Cancer				CDKN2B						
Non-Small Cell Lung Cancer				CDKN2C						
Non-Small Cell Lung Cancer			0.625	CDKN2A		5.0			5.0	10.0
Non-Small Cell Lung Cancer			0.0	BARD1					1.0	
Non-Small Cell Lung Cancer				CENPA						
Non-Small Cell Lung Cancer			0.0	ARID1B					3.0	
Non-Small Cell Lung Cancer			0.4	ARID1A					14.0	
Non-Small Cell Lung Cancer				CYLD					1.0	
Non-Small Cell Lung Cancer				WHSC1						
Non-Small Cell Lung Cancer			0.42857142857142855	APC					10.0	
Non-Small Cell Lung Cancer				PAK7						
Non-Small Cell Lung Cancer				PAK1						
Non-Small Cell Lung Cancer				RECQL4					1.0	
Non-Small Cell Lung Cancer			1.0	FOXP1		1.0				
Non-Small Cell Lung Cancer				SDHC						
Non-Small Cell Lung Cancer				FUBP1		2.0			2.0	4.0
Non-Small Cell Lung Cancer				RRAS						
Non-Small Cell Lung Cancer				CYSLTR2						
Non-Small Cell Lung Cancer				MYCN		1.0				
Non-Small Cell Lung Cancer			0.3333333333333333	U2AF1		3.0				
Non-Small Cell Lung Cancer				CCNE1						
Non-Small Cell Lung Cancer				IGF2						
Non-Small Cell Lung Cancer				IGF1						
Non-Small Cell Lung Cancer				TCF3						
Non-Small Cell Lung Cancer			0.0	ARID2		1.0			4.0	5.0
Non-Small Cell Lung Cancer				TEK						
Non-Small Cell Lung Cancer				XRCC2						
Non-Small Cell Lung Cancer				SMYD3						
Non-Small Cell Lung Cancer				EIF4E						
Non-Small Cell Lung Cancer				EPAS1						
Non-Small Cell Lung Cancer			0.625	MGA		4.0			9.0	13.0
Non-Small Cell Lung Cancer				IRF4						
Non-Small Cell Lung Cancer				MEF2B						
Non-Small Cell Lung Cancer				NSD1					1.0	
Non-Small Cell Lung Cancer				BTK						
Non-Small Cell Lung Cancer				PDGFRB						
Non-Small Cell Lung Cancer				PDGFRA						
Non-Small Cell Lung Cancer			0.0	ATM		2.0			3.0	5.0
Non-Small Cell Lung Cancer				ZFHX3					1.0	
Non-Small Cell Lung Cancer			0.0	ATR					1.0	
Non-Small Cell Lung Cancer			0.0	BRIP1		1.0			1.0	2.0
Non-Small Cell Lung Cancer				FLT4						
Non-Small Cell Lung Cancer			0.6666666666666666	FLT3		7.0				
Non-Small Cell Lung Cancer				FLT1						
Non-Small Cell Lung Cancer			0.0	MRE11A		1.0				
Non-Small Cell Lung Cancer			0.0	SLX4					1.0	
Non-Small Cell Lung Cancer				MAPK3						
Non-Small Cell Lung Cancer				DNAJB1						
Non-Small Cell Lung Cancer				CSF1R						
Non-Small Cell Lung Cancer				RPS6KB2						
Non-Small Cell Lung Cancer			0.0	FANCC		1.0				
Non-Small Cell Lung Cancer			0.0	FANCA		2.0			1.0	3.0
Non-Small Cell Lung Cancer				DOT1L						
Non-Small Cell Lung Cancer			0.3333333333333333	FBXW7		6.0			4.0	10.0
Non-Small Cell Lung Cancer				TGFBR2					1.0	
Non-Small Cell Lung Cancer				TGFBR1						
Non-Small Cell Lung Cancer			1.0	TET1					1.0	
Non-Small Cell Lung Cancer			0.0	TET2		3.0			4.0	7.0
Non-Small Cell Lung Cancer				FOXL2						
Non-Small Cell Lung Cancer			0.0	EP300		2.0			6.0	8.0
Non-Small Cell Lung Cancer				KNSTRN		1.0				
Non-Small Cell Lung Cancer				IRS1						
Non-Small Cell Lung Cancer				IRS2						
Non-Small Cell Lung Cancer			0.8333333333333334	KEAP1		10.0			4.0	14.0
Non-Small Cell Lung Cancer				SHOC2						
Non-Small Cell Lung Cancer				BABAM1						
Non-Small Cell Lung Cancer				RAD52						
Non-Small Cell Lung Cancer				CDK6						
Non-Small Cell Lung Cancer				RAD50						
Non-Small Cell Lung Cancer			0.0	CDK8		1.0				
Non-Small Cell Lung Cancer			1.0	MSH2					3.0	
Non-Small Cell Lung Cancer				MSH3					2.0	
Non-Small Cell Lung Cancer			0.0	ERCC4		1.0				
Non-Small Cell Lung Cancer				ERCC5						
Non-Small Cell Lung Cancer			0.0	MSH6					3.0	
Non-Small Cell Lung Cancer				EZH1						
Non-Small Cell Lung Cancer			0.0	EZH2		1.0				
Non-Small Cell Lung Cancer				MCL1						
Non-Small Cell Lung Cancer				SOX2						
Non-Small Cell Lung Cancer				BBC3					1.0	
Non-Small Cell Lung Cancer			0.25	SMARCA4					9.0	
Non-Small Cell Lung Cancer				CEBPA						
Non-Small Cell Lung Cancer				RICTOR						
Non-Small Cell Lung Cancer				AXIN2					3.0	
Non-Small Cell Lung Cancer				AXIN1						
Non-Small Cell Lung Cancer				RAD54L						
Non-Small Cell Lung Cancer				FYN						
Non-Small Cell Lung Cancer			1.0	RB1					9.0	
Non-Small Cell Lung Cancer				MDM4						
Non-Small Cell Lung Cancer				MED12					3.0	
Non-Small Cell Lung Cancer				AURKA						
Non-Small Cell Lung Cancer				AURKB						
Non-Small Cell Lung Cancer				PRKCI						
Non-Small Cell Lung Cancer				GREM1						
Non-Small Cell Lung Cancer				RAC2						
Non-Small Cell Lung Cancer			0.0	RAC1		2.0				
Non-Small Cell Lung Cancer				CARD11						
Non-Small Cell Lung Cancer				HIST1H3B						
Non-Small Cell Lung Cancer				HIST1H3C						
Non-Small Cell Lung Cancer				HIST1H3A						
Non-Small Cell Lung Cancer				HIST1H3F						
Non-Small Cell Lung Cancer				HIST1H3G						
Non-Small Cell Lung Cancer				HIST1H3D						
Non-Small Cell Lung Cancer				HIST1H3E						
Non-Small Cell Lung Cancer				HIST1H3J						
Non-Small Cell Lung Cancer				PDCD1LG2						
Non-Small Cell Lung Cancer				HIST1H3H						
Non-Small Cell Lung Cancer				HIST1H3I						
Non-Small Cell Lung Cancer			0.5	NOTCH4		1.0			3.0	4.0
Non-Small Cell Lung Cancer			1.0	NOTCH1					1.0	
Non-Small Cell Lung Cancer				NOTCH2		1.0				
Non-Small Cell Lung Cancer			0.5	NOTCH3		1.0			6.0	7.0
Non-Small Cell Lung Cancer				MTOR						
Non-Small Cell Lung Cancer				PTCH1					2.0	
Non-Small Cell Lung Cancer				CRLF2						
Non-Small Cell Lung Cancer				KMT5A						
Non-Small Cell Lung Cancer				PPP4R2						
Non-Small Cell Lung Cancer				AXL						
Non-Small Cell Lung Cancer				GPS2						
Non-Small Cell Lung Cancer				DNMT1						
Non-Small Cell Lung Cancer				FAM46C						
Non-Small Cell Lung Cancer			0.0	INHBA		1.0				
Non-Small Cell Lung Cancer				H3F3C						
Non-Small Cell Lung Cancer				CUL3						
Non-Small Cell Lung Cancer			0.0	BRCA1		5.0			1.0	6.0
Non-Small Cell Lung Cancer			0.5	ERBB3		2.0				
Non-Small Cell Lung Cancer			0.0	BRCA2		1.0			1.0	2.0
Non-Small Cell Lung Cancer				H3F3A						
Non-Small Cell Lung Cancer			1.0	ERBB4		1.0				
Non-Small Cell Lung Cancer				IDH2						
Non-Small Cell Lung Cancer			1.0	IDH1		1.0				
Non-Small Cell Lung Cancer				BRD4						
Non-Small Cell Lung Cancer				MDM2						
Non-Small Cell Lung Cancer			0.5	SETD2		2.0			5.0	7.0
Non-Small Cell Lung Cancer				FGFR2						
Non-Small Cell Lung Cancer			0.0	FGFR3		2.0				
Non-Small Cell Lung Cancer				FGFR1						
Non-Small Cell Lung Cancer				SYK						
Non-Small Cell Lung Cancer				PTPN11						
Non-Small Cell Lung Cancer				TCF7L2						
Non-Small Cell Lung Cancer			0.0	KIT		3.0				
Non-Small Cell Lung Cancer				FOXA1						
Non-Small Cell Lung Cancer				RUNX1		1.0			3.0	4.0
Non-Small Cell Lung Cancer				HIST3H3						
Non-Small Cell Lung Cancer				PNRC1						
Non-Small Cell Lung Cancer				HRAS						
Non-Small Cell Lung Cancer				RRAS2						
Non-Small Cell Lung Cancer				CARM1						
Non-Small Cell Lung Cancer				TNFRSF14						
Non-Small Cell Lung Cancer				IFNGR1						
Non-Small Cell Lung Cancer				TSHR						
Non-Small Cell Lung Cancer				ICOSLG						
Non-Small Cell Lung Cancer				STK40						
Non-Small Cell Lung Cancer				DAXX						
Non-Small Cell Lung Cancer				SDHAF2						
Non-Small Cell Lung Cancer				PPM1D					1.0	
Non-Small Cell Lung Cancer				SRSF2						
Non-Small Cell Lung Cancer				JUN						
Non-Small Cell Lung Cancer				ROS1						
Non-Small Cell Lung Cancer			1.0	PPP6C		1.0				
Non-Small Cell Lung Cancer			0.0	CDK4		1.0				
Non-Small Cell Lung Cancer			0.0	CHEK2		1.0				
Non-Small Cell Lung Cancer				CHEK1					1.0	
Non-Small Cell Lung Cancer				CTLA4						
Non-Small Cell Lung Cancer				EPHB1						
Non-Small Cell Lung Cancer				RAD51						
Non-Small Cell Lung Cancer				PARP1					1.0	
Non-Small Cell Lung Cancer				PAX5					2.0	
Non-Small Cell Lung Cancer			0.5098039215686274	TP53		50.0			28.0	78.0
Non-Small Cell Lung Cancer				GNAQ						
Non-Small Cell Lung Cancer				ESR1						
Non-Small Cell Lung Cancer				DDR2						
Non-Small Cell Lung Cancer				CD274						
Non-Small Cell Lung Cancer				PALB2					2.0	
Non-Small Cell Lung Cancer				CD276						
Non-Small Cell Lung Cancer				SHQ1						
Non-Small Cell Lung Cancer				VEGFA						
Non-Small Cell Lung Cancer				SH2D1A						
Non-Small Cell Lung Cancer				NTRK1						
Non-Small Cell Lung Cancer				TBX3					1.0	
Non-Small Cell Lung Cancer				UPF1						
Non-Small Cell Lung Cancer				NTRK2						
Non-Small Cell Lung Cancer				CD79B						
Non-Small Cell Lung Cancer				CD79A						
Non-Small Cell Lung Cancer				STAT3						
Non-Small Cell Lung Cancer				ALOX12B						
Non-Small Cell Lung Cancer				ERCC2						
Non-Small Cell Lung Cancer				KDR						
Non-Small Cell Lung Cancer				SRC						
Non-Small Cell Lung Cancer				ERCC3						
Non-Small Cell Lung Cancer			0.0	SF3B1		1.0				
Non-Small Cell Lung Cancer			0.0	ATRX					2.0	
Non-Small Cell Lung Cancer				RAD51C						
Non-Small Cell Lung Cancer			1.0	MYC		1.0				
Non-Small Cell Lung Cancer				VHL						
Non-Small Cell Lung Cancer				IL10						
Non-Small Cell Lung Cancer				GNAS		2.0				
Non-Small Cell Lung Cancer				SOX9						
Non-Small Cell Lung Cancer				RHEB						
Non-Small Cell Lung Cancer				PPP2R1A					1.0	
Non-Small Cell Lung Cancer				WT1						
Non-Small Cell Lung Cancer			0.0	SPEN					11.0	
Non-Small Cell Lung Cancer			0.0	BIRC3		2.0			1.0	3.0
Non-Small Cell Lung Cancer				MAP2K2						
Non-Small Cell Lung Cancer			0.5	MAP2K1		4.0				
Non-Small Cell Lung Cancer				TOP1						
Non-Small Cell Lung Cancer			1.0	MAP2K4					2.0	
Non-Small Cell Lung Cancer				YES1						
Non-Small Cell Lung Cancer				ANKRD11						
Non-Small Cell Lung Cancer				MAPKAP1						
Non-Small Cell Lung Cancer			0.0	TERT		8.0				
Non-Small Cell Lung Cancer				MALT1						
Non-Small Cell Lung Cancer			0.5	KMT2C					8.0	
Non-Small Cell Lung Cancer				KMT2B		1.0			1.0	2.0
Non-Small Cell Lung Cancer				KMT2A					6.0	
Non-Small Cell Lung Cancer				SMARCB1						
Non-Small Cell Lung Cancer				SPOP		1.0				
Non-Small Cell Lung Cancer				MSI2						
Non-Small Cell Lung Cancer				MSI1						
Non-Small Cell Lung Cancer				ZRSR2						
Non-Small Cell Lung Cancer				TP53BP1					1.0	
Non-Small Cell Lung Cancer				EPCAM						
Non-Small Cell Lung Cancer				INPPL1						
Non-Small Cell Lung Cancer				INSR						
Non-Small Cell Lung Cancer			1.0	CASP8					2.0	
Non-Small Cell Lung Cancer				BCL6						
Non-Small Cell Lung Cancer				BCL2						
Non-Small Cell Lung Cancer				BCL2L1						
Non-Small Cell Lung Cancer			1.0	PLK2		1.0				
Non-Small Cell Lung Cancer				AKT1		1.0				
Non-Small Cell Lung Cancer				AKT2						
Non-Small Cell Lung Cancer				AKT3						
Non-Small Cell Lung Cancer				NKX2-1						
Non-Small Cell Lung Cancer				EIF1AX		1.0				
Non-Small Cell Lung Cancer			0.0	INPP4B		1.0			1.0	2.0
Non-Small Cell Lung Cancer				INPP4A						
Non-Small Cell Lung Cancer				NTRK3						
Non-Small Cell Lung Cancer				PTP4A1						
Non-Small Cell Lung Cancer				LYN						
Non-Small Cell Lung Cancer				SUZ12						
Non-Small Cell Lung Cancer				NUF2						
Non-Small Cell Lung Cancer				NEGR1						
Non-Small Cell Lung Cancer			1.0	SMAD2		1.0				
Non-Small Cell Lung Cancer			0.0	PMS1					3.0	
Non-Small Cell Lung Cancer				PMS2					1.0	
Non-Small Cell Lung Cancer			0.3333333333333333	RAF1		3.0				
Non-Small Cell Lung Cancer			0.625	KRAS		17.0				
Non-Small Cell Lung Cancer				SOCS1						
Non-Small Cell Lung Cancer				MST1R						
Non-Small Cell Lung Cancer				XIAP						
Non-Small Cell Lung Cancer				GSK3B						
Non-Small Cell Lung Cancer				EGFL7						
Non-Small Cell Lung Cancer			0.0	FAT1					7.0	
Non-Small Cell Lung Cancer				KDM5A						
Non-Small Cell Lung Cancer			0.0	KDM5C					1.0	
Non-Small Cell Lung Cancer				HLA-B					2.0	
Non-Small Cell Lung Cancer			1.0	HLA-A					2.0	
Non-Small Cell Lung Cancer			1.0	NFKBIA					2.0	
Non-Small Cell Lung Cancer				EED		1.0				
Non-Small Cell Lung Cancer				PREX2						
Non-Small Cell Lung Cancer			0.0	ASXL1					6.0	
Non-Small Cell Lung Cancer				FAM175A						
Non-Small Cell Lung Cancer			0.0	ASXL2					2.0	
Non-Small Cell Lung Cancer				PIK3R3					1.0	
Non-Small Cell Lung Cancer			1.0	PIK3R2		1.0			1.0	2.0
Non-Small Cell Lung Cancer				PIK3R1						
Non-Small Cell Lung Cancer			0.0	PTPRD					2.0	
Non-Small Cell Lung Cancer				MYD88						
Non-Small Cell Lung Cancer				STAG2					1.0	
Non-Small Cell Lung Cancer				RNF43					1.0	
Non-Small Cell Lung Cancer				HIST1H2BD						
Non-Small Cell Lung Cancer				DCUN1D1						
Non-Small Cell Lung Cancer			0.0	RECQL					1.0	
Non-Small Cell Lung Cancer				RAD21						
Non-Small Cell Lung Cancer				RHOA						
Non-Small Cell Lung Cancer				FGF4						
Non-Small Cell Lung Cancer				FGF3						
Non-Small Cell Lung Cancer				ETV1						
Non-Small Cell Lung Cancer				PRDM14						
Non-Small Cell Lung Cancer				ETV6						
Non-Small Cell Lung Cancer				MPL						
Non-Small Cell Lung Cancer				TNFAIP3						
Non-Small Cell Lung Cancer				BMPR1A						
Non-Small Cell Lung Cancer				AGO2						
